CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
26252,336,AW00026252,M,F,40000,1,0,1,1,7/9/2006,60,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26253,548,AW00026253,S,M,20000,3,0,0,2,12/13/2007,60,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26254,536,AW00026254,S,M,20000,3,0,0,2,1/15/2008,60,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26255,543,AW00026255,S,M,20000,3,0,0,2,4/7/2008,59,0,Bin 2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
26256,607,AW00026256,S,M,20000,3,0,0,2,4/11/2008,60,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26257,302,AW00026257,S,M,20000,3,0,0,2,3/6/2008,60,0,Bin 2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
26258,547,AW00026258,S,F,20000,3,0,1,2,4/8/2008,60,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26259,634,AW00026259,S,M,30000,1,0,0,1,10/3/2007,60,0,Bin 2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26260,641,AW00026260,S,M,30000,1,0,1,2,11/21/2007,60,0,Bin 2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
26261,553,AW00026261,S,F,20000,3,0,1,2,10/22/2007,59,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26262,626,AW00026262,S,F,20000,3,0,0,2,12/19/2007,59,0,Bin 2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
26263,547,AW00026263,S,F,20000,3,0,1,2,9/17/2007,59,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26264,383,AW00026264,S,M,20000,3,0,1,2,9/22/2007,59,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26265,536,AW00026265,S,F,20000,3,0,0,2,5/4/2008,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26266,609,AW00026266,M,M,30000,2,0,0,2,11/24/2007,58,0,Bin 2,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
26267,337,AW00026267,M,M,30000,2,0,0,2,4/22/2008,59,0,Bin 2,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
26268,299,AW00026268,M,M,20000,2,1,1,2,11/5/2007,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
26269,51,AW00026269,M,F,20000,2,1,1,2,2/24/2008,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26270,64,AW00026270,S,F,20000,2,1,1,2,1/26/2008,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26271,359,AW00026271,M,F,20000,2,1,1,2,1/23/2008,57,0,Bin 2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
26272,648,AW00026272,M,F,20000,2,1,1,2,8/10/2007,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26273,612,AW00026273,M,F,20000,2,1,1,2,1/1/2008,58,0,Bin 2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26274,642,AW00026274,M,F,30000,2,0,0,2,11/25/2007,58,0,Bin 2,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
26275,648,AW00026275,M,M,40000,1,0,0,1,1/11/2008,56,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
26276,536,AW00026276,M,F,40000,1,0,1,1,7/30/2006,57,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26277,623,AW00026277,S,F,40000,2,0,1,1,8/16/2006,56,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26278,607,AW00026278,S,M,40000,2,0,0,1,8/7/2007,56,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
26279,54,AW00026279,S,F,40000,2,0,1,1,5/28/2007,55,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26280,312,AW00026280,S,M,40000,2,0,0,1,8/12/2006,56,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26281,383,AW00026281,S,M,40000,2,0,1,1,8/13/2006,56,1,Bin 2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
26282,612,AW00026282,S,M,50000,0,0,0,0,6/21/2008,43,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26283,385,AW00026283,S,M,50000,0,0,1,0,8/4/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26284,616,AW00026284,S,M,50000,0,0,0,0,4/7/2008,43,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26285,618,AW00026285,S,F,50000,0,0,1,0,8/16/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26286,369,AW00026286,S,M,50000,0,0,1,0,8/15/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26287,543,AW00026287,S,M,50000,0,0,0,0,11/17/2007,43,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26288,301,AW00026288,M,F,40000,1,0,1,0,7/16/2008,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26289,302,AW00026289,M,M,40000,1,0,1,0,12/27/2007,42,0,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26290,383,AW00026290,S,M,60000,1,0,1,0,8/9/2006,42,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26291,337,AW00026291,S,M,70000,1,0,1,0,9/12/2007,44,0,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26292,609,AW00026292,M,F,70000,1,1,1,0,8/26/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26293,611,AW00026293,M,M,70000,1,1,1,0,8/1/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
26294,51,AW00026294,M,M,50000,1,1,0,0,5/4/2007,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26295,611,AW00026295,M,F,50000,1,1,1,0,8/19/2006,43,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26296,618,AW00026296,M,F,50000,1,1,1,0,8/8/2006,43,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26297,543,AW00026297,M,M,50000,1,1,1,0,8/25/2006,42,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26298,627,AW00026298,M,F,50000,1,1,1,0,8/14/2006,43,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26299,642,AW00026299,S,M,60000,1,0,0,0,8/18/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26300,298,AW00026300,S,F,60000,1,0,1,0,8/12/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
26301,334,AW00026301,S,M,70000,1,0,0,0,8/17/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26302,314,AW00026302,M,M,40000,1,1,1,1,8/2/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26303,298,AW00026303,M,M,40000,1,1,1,1,8/27/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26304,609,AW00026304,M,F,60000,1,0,1,0,8/31/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26305,543,AW00026305,S,F,60000,2,2,0,0,8/22/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26306,322,AW00026306,S,M,60000,2,2,0,0,9/21/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26307,310,AW00026307,M,M,60000,2,2,1,0,9/9/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26308,644,AW00026308,S,F,60000,2,2,0,0,9/10/2006,45,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26309,315,AW00026309,S,M,60000,2,2,0,0,9/10/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26310,54,AW00026310,S,F,60000,1,0,0,0,5/2/2007,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26311,609,AW00026311,S,F,60000,1,0,1,0,9/26/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26312,632,AW00026312,M,F,60000,1,0,1,0,9/20/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26313,335,AW00026313,M,M,70000,3,0,1,0,9/20/2006,43,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26314,369,AW00026314,S,M,30000,2,0,1,2,11/16/2007,97,0,Bin 5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
26315,361,AW00026315,S,F,60000,1,0,0,0,9/18/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26316,59,AW00026316,S,F,60000,1,0,1,0,8/19/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26317,634,AW00026317,M,F,60000,1,0,1,0,9/28/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26318,62,AW00026318,M,M,40000,4,4,1,3,2/17/2008,47,0,Bin 1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26319,368,AW00026319,S,M,70000,2,2,0,0,9/27/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26320,338,AW00026320,M,F,70000,2,2,1,1,9/1/2006,47,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26321,43,AW00026321,M,M,70000,2,2,1,1,10/20/2006,46,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26322,618,AW00026322,S,M,40000,0,0,0,1,9/23/2006,47,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26323,536,AW00026323,M,M,60000,2,0,1,0,5/19/2008,44,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26324,634,AW00026324,S,F,70000,3,0,0,0,9/9/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26325,641,AW00026325,M,M,70000,3,0,1,0,9/26/2006,44,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26326,307,AW00026326,M,M,70000,4,0,1,0,9/13/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26327,315,AW00026327,M,M,70000,4,0,1,0,9/21/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26328,355,AW00026328,S,M,80000,2,0,0,0,10/17/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26329,322,AW00026329,M,F,50000,2,2,1,1,10/6/2006,48,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26330,611,AW00026330,S,M,50000,2,2,0,1,10/5/2006,48,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26331,611,AW00026331,M,F,50000,2,2,1,1,10/18/2006,48,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26332,543,AW00026332,M,M,80000,3,3,0,0,2/17/2008,48,0,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26333,547,AW00026333,M,F,80000,3,3,1,0,11/7/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26334,298,AW00026334,S,M,80000,3,3,1,0,3/31/2008,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26335,301,AW00026335,M,F,80000,3,3,1,1,10/14/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26336,315,AW00026336,M,M,60000,0,0,1,0,7/20/2008,49,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26337,611,AW00026337,M,F,60000,0,0,1,0,10/27/2007,49,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26338,348,AW00026338,M,F,70000,4,0,1,0,10/13/2006,49,1,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26339,644,AW00026339,S,F,70000,4,0,1,0,10/19/2006,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26340,631,AW00026340,M,F,70000,5,5,1,2,8/26/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26341,632,AW00026341,M,F,70000,5,5,1,2,12/15/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26342,343,AW00026342,S,M,80000,3,0,0,0,10/18/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26343,641,AW00026343,S,F,40000,0,0,0,1,10/6/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26344,338,AW00026344,S,F,50000,3,3,1,2,10/22/2006,50,1,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26345,345,AW00026345,M,M,50000,3,3,0,2,2/9/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26346,300,AW00026346,M,M,50000,3,3,1,3,12/25/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26347,611,AW00026347,M,M,50000,3,3,1,3,4/24/2008,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26348,53,AW00026348,M,M,50000,4,4,1,1,8/12/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26349,641,AW00026349,S,M,60000,0,0,0,0,10/4/2007,50,0,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26350,54,AW00026350,M,F,60000,0,0,1,1,11/28/2007,49,0,Bin 2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26351,348,AW00026351,S,F,60000,0,0,0,1,10/25/2006,50,1,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26352,115,AW00026352,S,F,40000,0,0,0,0,4/3/2008,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
26353,118,AW00026353,S,F,40000,0,0,0,0,5/7/2008,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
26354,150,AW00026354,S,M,40000,0,0,0,0,5/27/2008,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
26355,211,AW00026355,M,M,20000,2,0,0,1,6/6/2008,90,0,Bin 4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
26356,279,AW00026356,M,M,10000,3,3,1,1,11/24/2007,48,1,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
26357,202,AW00026357,S,M,10000,3,3,1,1,10/30/2007,47,1,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
26358,160,AW00026358,S,M,20000,2,0,0,1,11/16/2007,89,0,Bin 4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
26359,267,AW00026359,M,M,30000,1,1,1,0,11/21/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26360,230,AW00026360,M,M,30000,1,1,0,1,11/21/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26361,249,AW00026361,M,F,10000,4,4,1,2,7/30/2008,49,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
26362,171,AW00026362,M,F,20000,1,1,1,1,4/18/2008,49,1,Bin 2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
26363,115,AW00026363,M,M,40000,0,0,1,0,5/21/2008,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26364,265,AW00026364,S,F,10000,4,0,0,2,2/10/2008,87,0,Bin 4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
26365,183,AW00026365,M,M,30000,1,1,1,2,9/1/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26366,123,AW00026366,M,M,30000,1,1,1,2,5/8/2008,48,0,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26367,204,AW00026367,M,M,30000,1,1,1,2,12/25/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26368,220,AW00026368,S,M,10000,4,3,1,2,4/11/2008,50,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
26369,218,AW00026369,M,F,20000,2,2,1,0,7/29/2008,49,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
26370,155,AW00026370,M,F,20000,2,2,1,2,2/24/2008,49,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
26371,223,AW00026371,M,F,30000,1,1,1,2,7/27/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26372,270,AW00026372,M,F,10000,3,2,1,1,11/14/2007,51,1,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
26373,59,AW00026373,M,F,70000,0,0,1,2,10/22/2006,43,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26374,36,AW00026374,S,M,130000,0,5,0,4,7/23/2008,44,0,Bin 1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
26375,32,AW00026375,S,M,130000,0,5,1,4,10/6/2006,44,1,Bin 1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
26376,343,AW00026376,M,M,70000,4,3,1,1,4/20/2008,62,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26377,49,AW00026377,S,F,70000,4,3,1,1,6/3/2008,62,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26378,151,AW00026378,M,M,130000,2,3,1,4,4/23/2008,57,0,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26379,243,AW00026379,S,F,130000,2,4,0,2,1/18/2008,57,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26380,226,AW00026380,M,M,100000,2,3,1,3,1/30/2008,58,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26381,131,AW00026381,M,M,130000,2,4,1,2,7/24/2007,58,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26382,145,AW00026382,S,M,130000,2,4,0,2,7/30/2007,57,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26383,194,AW00026383,S,M,110000,2,4,1,4,2/5/2008,59,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26384,195,AW00026384,M,M,110000,2,4,1,4,3/18/2008,59,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26385,115,AW00026385,S,M,120000,3,4,0,4,5/28/2008,59,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26386,261,AW00026386,S,F,160000,2,4,0,2,2/24/2008,59,1,Bin 2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
26387,273,AW00026387,S,M,170000,3,3,0,4,5/21/2008,58,0,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26388,226,AW00026388,M,M,90000,2,1,1,2,6/10/2008,60,1,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26389,202,AW00026389,M,F,100000,2,3,0,4,10/29/2007,60,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26390,254,AW00026390,M,M,150000,3,4,1,3,2/5/2008,60,1,Bin 2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
26391,211,AW00026391,S,F,70000,5,1,1,2,11/28/2007,70,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26392,134,AW00026392,S,F,100000,2,3,0,4,10/11/2007,71,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
26393,160,AW00026393,S,M,110000,3,4,0,4,12/15/2007,71,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26394,217,AW00026394,M,F,70000,5,1,1,2,4/9/2008,70,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26395,173,AW00026395,S,F,90000,5,0,1,2,8/15/2007,70,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26396,176,AW00026396,M,M,100000,2,3,0,4,7/19/2008,70,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26397,263,AW00026397,S,M,130000,4,4,0,4,5/11/2008,70,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26398,279,AW00026398,M,M,170000,4,4,1,3,3/2/2008,70,1,Bin 3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26399,175,AW00026399,M,M,120000,4,4,1,4,8/31/2007,69,1,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26400,237,AW00026400,M,F,80000,4,2,1,2,9/8/2007,62,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26401,237,AW00026401,M,F,130000,3,4,1,4,8/16/2007,60,0,Bin 2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
26402,186,AW00026402,S,F,100000,3,4,0,3,12/19/2007,62,0,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26403,158,AW00026403,M,M,110000,2,5,0,2,3/9/2008,62,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26404,270,AW00026404,M,F,170000,0,5,1,3,6/24/2008,62,1,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26405,204,AW00026405,M,F,80000,4,1,1,2,3/15/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26406,189,AW00026406,M,F,80000,4,1,1,2,6/19/2008,63,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
26407,234,AW00026407,S,F,120000,4,5,1,3,9/3/2007,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26408,249,AW00026408,S,F,130000,4,5,0,3,2/29/2008,64,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26409,258,AW00026409,S,F,130000,4,5,0,3,9/15/2007,64,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26410,208,AW00026410,S,M,90000,4,1,1,3,1/12/2008,65,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26411,232,AW00026411,S,M,110000,4,5,1,2,9/2/2007,64,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26412,211,AW00026412,M,F,80000,5,1,0,3,4/24/2008,65,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
26413,210,AW00026413,M,F,80000,5,1,1,3,4/24/2008,65,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26414,159,AW00026414,M,M,120000,4,5,1,3,8/10/2007,66,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26415,132,AW00026415,M,F,90000,4,1,1,4,7/22/2008,67,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26416,245,AW00026416,M,F,130000,4,5,1,4,1/10/2008,67,0,Bin 3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
26417,263,AW00026417,S,M,130000,5,5,0,4,12/5/2007,66,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26418,202,AW00026418,S,M,90000,5,0,0,2,1/8/2008,68,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
26419,163,AW00026419,M,M,100000,3,4,0,4,12/26/2007,68,0,Bin 3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
26420,176,AW00026420,S,M,110000,4,5,0,3,8/11/2007,67,1,Bin 3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
26421,21,AW00026421,S,F,60000,0,0,0,3,4/25/2008,40,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26422,40,AW00026422,S,M,70000,0,0,1,2,11/18/2006,40,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26423,33,AW00026423,S,M,70000,0,0,1,2,11/24/2006,39,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26424,33,AW00026424,S,F,60000,0,0,0,4,9/4/2007,39,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26425,5,AW00026425,S,F,70000,0,0,0,3,3/2/2008,38,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26426,28,AW00026426,S,F,70000,0,0,1,3,6/7/2008,39,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26427,37,AW00026427,S,F,70000,0,0,0,3,5/23/2008,38,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26428,33,AW00026428,M,M,70000,0,0,1,3,3/19/2008,38,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26429,28,AW00026429,S,M,80000,0,0,0,2,11/29/2006,38,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26430,30,AW00026430,S,F,70000,0,0,0,3,3/25/2008,39,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26431,5,AW00026431,S,M,60000,0,0,1,4,6/17/2008,41,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26432,25,AW00026432,M,F,80000,0,0,1,3,10/28/2007,39,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26433,15,AW00026433,M,M,90000,0,0,1,2,11/11/2006,40,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26434,18,AW00026434,S,F,90000,0,0,1,3,12/23/2007,41,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26435,32,AW00026435,M,F,90000,0,0,0,3,11/27/2006,41,1,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26436,32,AW00026436,S,F,110000,0,5,1,3,11/6/2006,41,1,Bin 1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
26437,26,AW00026437,S,F,110000,0,5,1,3,11/27/2006,42,1,Bin 1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
26438,7,AW00026438,M,F,130000,4,5,1,4,11/12/2006,42,1,Bin 1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
