CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance,Age,BikeBuyer
11233,299,AW00011233,M,M,70000,4,2,1,2,8/12/2007,10+ Miles,63,0
18179,199,AW00018179,S,F,80000,5,1,1,3,10/19/2007,10+ Miles,66,0
15018,39,AW00015018,M,F,30000,3,0,0,2,8/15/2007,1-2 Miles,63,0
21198,33,AW00021198,M,F,60000,1,0,1,1,4/3/2008,5-10 Miles,54,0
22638,161,AW00022638,S,F,10000,3,3,1,1,12/14/2007,0-1 Miles,47,1
20225,19,AW00020225,S,F,90000,0,0,1,0,4/20/2006,0-1 Miles,48,1
21824,255,AW00021824,M,M,150000,2,4,1,3,6/12/2008,5-10 Miles,59,0
12105,385,AW00012105,S,F,70000,5,1,1,2,5/4/2006,10+ Miles,66,1
13215,574,AW00013215,M,F,60000,5,0,1,3,2/13/2008,10+ Miles,69,0
20162,155,AW00020162,M,F,20000,2,0,1,1,8/15/2006,0-1 Miles,72,1
22154,77,AW00022154,S,F,40000,0,0,1,2,8/8/2007,5-10 Miles,38,0
18929,30,AW00018929,S,M,80000,2,0,1,2,1/20/2006,5-10 Miles,60,1
18279,19,AW00018279,S,F,60000,1,0,1,1,6/8/2008,5-10 Miles,53,0
21443,631,AW00021443,M,F,70000,5,0,1,2,8/30/2007,10+ Miles,73,0
23277,355,AW00023277,M,M,30000,2,0,1,2,8/8/2007,1-2 Miles,58,0
27191,58,AW00027191,S,M,40000,3,3,0,2,7/22/2008,0-1 Miles,40,0
29012,62,AW00029012,M,M,40000,2,1,1,2,4/25/2008,10+ Miles,65,0
23093,359,AW00023093,M,M,70000,0,0,1,2,7/9/2008,5-10 Miles,38,0
22408,38,AW00022408,S,M,10000,1,1,0,0,11/11/2006,1-2 Miles,36,1
15529,626,AW00015529,M,M,60000,4,2,1,2,2/6/2007,2-5 Miles,52,1
27608,609,AW00027608,M,M,80000,2,0,1,2,5/7/2008,5-10 Miles,59,0
13841,278,AW00013841,S,M,20000,0,0,0,2,9/22/2005,1-2 Miles,41,1
18962,310,AW00018962,M,M,70000,1,0,1,1,8/7/2007,2-5 Miles,52,1
24136,188,AW00024136,S,F,30000,0,0,0,1,10/4/2007,2-5 Miles,40,1
17903,232,AW00017903,M,F,30000,1,0,1,0,4/26/2008,0-1 Miles,73,0
21484,638,AW00021484,M,F,60000,2,1,1,2,4/11/2008,2-5 Miles,66,1
21926,553,AW00021926,S,F,60000,0,0,0,1,6/10/2008,2-5 Miles,48,1
27314,165,AW00027314,S,M,80000,5,0,0,2,1/18/2008,2-5 Miles,70,0
18615,383,AW00018615,S,M,70000,4,2,0,2,6/15/2008,0-1 Miles,52,1
13699,545,AW00013699,S,F,40000,3,3,1,0,4/17/2008,0-1 Miles,40,0
28156,368,AW00028156,S,F,70000,0,0,0,1,9/1/2005,0-1 Miles,47,1
18482,2,AW00018482,S,F,80000,2,0,0,2,12/22/2005,1-2 Miles,59,1
26161,33,AW00026161,M,M,60000,3,2,1,2,10/12/2006,5-10 Miles,54,1
17207,279,AW00017207,S,M,80000,4,2,1,1,12/17/2006,10+ Miles,62,1
25650,164,AW00025650,M,F,30000,3,3,1,0,3/26/2008,0-1 Miles,52,0
24789,300,AW00024789,M,F,40000,1,1,1,1,3/30/2008,0-1 Miles,45,1
13828,167,AW00013828,S,F,30000,0,0,1,1,5/3/2008,2-5 Miles,38,0
15960,314,AW00015960,M,F,120000,1,3,0,4,6/27/2008,2-5 Miles,52,0
19718,545,AW00019718,M,F,70000,3,1,1,1,1/15/2008,1-2 Miles,61,1
25728,249,AW00025728,M,M,30000,3,0,0,0,9/9/2007,0-1 Miles,54,1
24112,271,AW00024112,M,F,40000,1,0,1,0,4/14/2008,0-1 Miles,51,1
20155,6,AW00020155,M,M,10000,0,0,1,1,12/31/2007,2-5 Miles,37,0
13622,10,AW00013622,M,M,70000,0,0,1,4,1/3/2007,10+ Miles,41,1
14044,348,AW00014044,M,M,70000,2,1,1,0,9/25/2006,0-1 Miles,58,1
11268,312,AW00011268,M,F,130000,2,2,1,2,11/30/2007,1-2 Miles,51,0
16350,18,AW00016350,S,M,80000,2,0,1,2,7/26/2005,5-10 Miles,61,1
11397,197,AW00011397,S,F,20000,0,0,0,1,1/8/2008,0-1 Miles,46,0
28441,190,AW00028441,S,M,10000,0,0,0,2,3/22/2008,0-1 Miles,40,0
13449,611,AW00013449,S,M,80000,5,4,1,3,9/13/2006,5-10 Miles,54,1
15290,648,AW00015290,M,M,50000,1,0,0,0,9/14/2006,0-1 Miles,43,1
17843,212,AW00017843,S,F,10000,0,0,0,2,10/30/2007,0-1 Miles,41,0
21126,196,AW00021126,S,F,30000,0,0,0,1,10/24/2007,2-5 Miles,39,1
12977,338,AW00012977,S,F,60000,0,0,0,1,9/7/2007,2-5 Miles,48,0
28871,618,AW00028871,S,F,70000,0,0,1,2,12/30/2005,5-10 Miles,42,1
29381,149,AW00029381,M,M,20000,3,3,1,0,6/25/2008,0-1 Miles,51,1
25987,298,AW00025987,M,M,40000,3,2,1,2,2/10/2006,0-1 Miles,53,1
11745,644,AW00011745,M,F,60000,1,0,1,1,4/12/2006,0-1 Miles,56,1
17959,253,AW00017959,M,F,30000,0,0,1,0,3/16/2007,0-1 Miles,45,1
24722,162,AW00024722,S,M,40000,2,2,1,2,3/20/2008,1-2 Miles,45,0
11838,536,AW00011838,S,M,80000,3,3,0,2,12/2/2007,0-1 Miles,50,0
15804,10,AW00015804,M,F,70000,5,4,1,2,6/14/2008,5-10 Miles,53,0
26474,60,AW00026474,S,F,60000,4,0,0,2,1/26/2008,1-2 Miles,72,0
15516,307,AW00015516,M,M,70000,5,5,1,2,1/4/2008,2-5 Miles,45,0
28787,611,AW00028787,M,F,20000,2,1,0,2,3/29/2008,0-1 Miles,58,0
25683,193,AW00025683,S,F,10000,0,0,0,0,5/18/2008,0-1 Miles,45,1
17923,23,AW00017923,S,M,10000,1,1,0,0,10/27/2005,1-2 Miles,38,1
25227,6,AW00025227,S,M,80000,5,5,1,4,4/10/2008,1-2 Miles,50,0
28660,536,AW00028660,S,M,60000,1,0,1,0,11/1/2005,2-5 Miles,43,1
11441,192,AW00011441,M,F,90000,5,0,0,2,7/11/2008,5-10 Miles,68,0
24915,25,AW00024915,S,M,100000,0,5,1,3,12/31/2006,10+ Miles,44,1
13443,543,AW00013443,M,F,100000,1,2,1,3,9/11/2006,1-2 Miles,53,1
25988,536,AW00025988,S,M,40000,4,3,1,2,2/23/2008,2-5 Miles,53,0
19721,616,AW00019721,S,M,70000,3,0,1,2,1/16/2008,5-10 Miles,62,1
21003,222,AW00021003,M,M,20000,1,1,1,0,8/14/2007,1-2 Miles,53,0
21016,164,AW00021016,M,F,30000,3,0,1,0,6/4/2007,0-1 Miles,55,1
12463,236,AW00012463,M,M,40000,0,0,1,0,1/7/2007,0-1 Miles,46,1
23397,56,AW00023397,M,F,60000,1,0,1,1,4/12/2006,2-5 Miles,55,1
28810,312,AW00028810,M,F,40000,1,0,1,0,8/25/2007,0-1 Miles,42,0
24272,15,AW00024272,M,F,20000,2,1,1,2,4/13/2007,5-10 Miles,64,1
25853,641,AW00025853,M,F,60000,4,0,1,2,6/27/2008,10+ Miles,72,0
19943,193,AW00019943,M,M,90000,4,1,0,3,6/28/2007,5-10 Miles,67,1
14053,17,AW00014053,S,F,110000,0,0,0,2,8/10/2007,0-1 Miles,48,0
14024,348,AW00014024,S,F,60000,0,0,0,2,8/26/2006,1-2 Miles,39,1
15745,609,AW00015745,M,M,120000,2,4,1,3,3/2/2008,5-10 Miles,73,0
21597,312,AW00021597,M,M,70000,3,0,1,0,7/23/2007,0-1 Miles,44,1
27648,644,AW00027648,S,M,80000,2,0,0,2,1/13/2008,1-2 Miles,59,0
23650,29,AW00023650,M,F,120000,5,5,1,4,11/28/2007,10+ Miles,41,0
23321,35,AW00023321,M,M,20000,2,1,1,2,1/31/2007,1-2 Miles,65,1
15613,221,AW00015613,S,F,30000,0,0,0,1,11/24/2007,1-2 Miles,36,0
11775,352,AW00011775,S,F,50000,1,0,1,0,4/5/2006,0-1 Miles,42,1
27340,16,AW00027340,S,M,80000,0,0,1,2,5/20/2007,10+ Miles,39,1
18594,301,AW00018594,S,F,80000,3,3,1,3,6/18/2008,10+ Miles,49,1
18968,54,AW00018968,M,M,60000,3,0,1,2,4/29/2008,1-2 Miles,73,0
12340,21,AW00012340,S,F,70000,0,0,1,3,7/26/2006,10+ Miles,38,1
11436,273,AW00011436,M,F,160000,3,5,0,4,11/23/2007,10+ Miles,64,0
25208,316,AW00025208,S,M,30000,4,0,1,2,11/22/2007,5-10 Miles,65,0
28345,311,AW00028345,M,F,40000,0,0,1,2,12/12/2007,5-10 Miles,37,0
13294,614,AW00013294,M,F,80000,5,4,1,3,4/8/2008,1-2 Miles,54,0
19316,155,AW00019316,M,M,20000,1,1,1,1,6/22/2007,2-5 Miles,48,1
20193,339,AW00020193,S,F,60000,0,0,0,1,12/12/2007,0-1 Miles,48,1
23040,352,AW00023040,M,M,60000,2,0,0,2,11/25/2007,1-2 Miles,60,1
15421,635,AW00015421,S,M,100000,3,0,0,3,4/30/2008,1-2 Miles,47,0
11425,184,AW00011425,M,F,90000,4,2,1,2,5/26/2007,10+ Miles,61,1
19171,369,AW00019171,M,F,60000,3,2,1,0,7/15/2007,0-1 Miles,52,1
21119,207,AW00021119,S,M,20000,0,0,0,1,3/30/2008,5-10 Miles,39,0
20828,156,AW00020828,M,F,30000,4,0,1,0,12/7/2006,0-1 Miles,54,1
19020,315,AW00019020,S,M,70000,2,1,1,2,2/29/2008,10+ Miles,63,0
27746,17,AW00027746,S,M,60000,2,0,0,1,8/31/2007,1-2 Miles,72,1
22915,30,AW00022915,M,F,70000,5,5,1,4,12/29/2007,10+ Miles,48,0
14131,2,AW00014131,M,M,20000,0,0,1,0,2/9/2007,0-1 Miles,37,1
27234,638,AW00027234,S,M,40000,2,0,1,1,4/14/2007,1-2 Miles,56,1
23071,311,AW00023071,M,F,70000,5,0,0,2,12/10/2007,1-2 Miles,75,0
21727,64,AW00021727,M,F,40000,0,0,1,0,7/30/2005,1-2 Miles,42,1
25632,250,AW00025632,S,M,20000,2,0,0,1,9/7/2007,2-5 Miles,82,0
25871,618,AW00025871,S,M,40000,2,1,1,2,3/9/2008,10+ Miles,68,0
28145,301,AW00028145,S,M,60000,0,0,0,2,9/2/2005,1-2 Miles,40,1
16315,196,AW00016315,S,M,30000,5,5,1,3,4/24/2008,0-1 Miles,38,0
14515,335,AW00014515,S,F,30000,0,0,1,1,4/17/2008,5-10 Miles,36,0
21100,170,AW00021100,S,F,30000,3,3,1,1,6/13/2008,0-1 Miles,36,1
20520,611,AW00020520,S,F,40000,2,1,1,2,9/30/2007,10+ Miles,67,0
13754,607,AW00013754,S,F,80000,4,0,1,0,6/20/2008,1-2 Miles,57,0
24891,20,AW00024891,S,F,70000,0,0,1,2,6/10/2008,10+ Miles,39,0
12550,262,AW00012550,M,M,10000,2,0,1,1,12/15/2007,0-1 Miles,60,0
15101,162,AW00015101,S,M,120000,4,5,1,1,7/7/2006,10+ Miles,68,1
11746,642,AW00011746,S,M,60000,1,0,1,1,8/1/2007,2-5 Miles,56,0
20618,22,AW00020618,S,F,80000,0,0,1,4,9/6/2007,10+ Miles,44,0
29145,631,AW00029145,M,F,60000,1,0,1,1,1/19/2006,2-5 Miles,53,1
18854,623,AW00018854,M,M,60000,2,0,0,2,6/21/2008,1-2 Miles,61,1
15309,301,AW00015309,M,M,60000,4,0,1,2,9/23/2006,10+ Miles,70,1
19210,315,AW00019210,M,F,30000,1,0,1,1,6/19/2008,10+ Miles,61,0
27546,334,AW00027546,S,M,40000,4,2,1,2,6/24/2007,2-5 Miles,55,1
12511,197,AW00012511,S,M,30000,3,3,1,2,12/30/2007,0-1 Miles,37,0
13107,20,AW00013107,M,F,60000,1,0,1,1,12/5/2006,0-1 Miles,53,1
24906,15,AW00024906,S,F,80000,0,0,0,3,10/6/2007,10+ Miles,43,0
28662,331,AW00028662,S,M,70000,3,0,0,0,11/2/2005,0-1 Miles,44,1
17686,54,AW00017686,S,M,60000,4,0,1,0,11/9/2007,1-2 Miles,56,0
25290,545,AW00025290,S,M,90000,4,4,1,1,12/28/2007,1-2 Miles,46,1
22570,273,AW00022570,S,M,30000,1,0,1,0,5/4/2008,0-1 Miles,76,1
16912,631,AW00016912,M,M,90000,5,0,0,2,5/29/2008,1-2 Miles,75,1
18701,39,AW00018701,S,M,60000,2,2,1,1,12/19/2005,2-5 Miles,47,1
20273,69,AW00020273,S,F,40000,0,0,1,2,3/31/2008,5-10 Miles,38,0
20558,271,AW00020558,M,F,170000,3,3,1,4,1/7/2006,5-10 Miles,59,1
18045,134,AW00018045,S,F,30000,0,0,1,1,6/11/2007,2-5 Miles,42,1
18350,383,AW00018350,M,F,60000,0,0,1,1,4/22/2008,5-10 Miles,41,1
23243,548,AW00023243,M,F,40000,1,0,1,1,7/7/2008,0-1 Miles,84,0
25078,338,AW00025078,M,M,40000,3,2,1,2,6/5/2008,2-5 Miles,53,1
15281,299,AW00015281,S,M,110000,0,1,1,1,9/21/2007,10+ Miles,48,0
19759,355,AW00019759,M,F,60000,0,0,1,2,11/30/2007,5-10 Miles,39,0
18655,623,AW00018655,M,M,40000,1,0,1,1,5/31/2008,0-1 Miles,59,1
11904,34,AW00011904,S,F,110000,1,0,1,1,3/20/2006,2-5 Miles,45,1
25240,19,AW00025240,M,M,70000,5,4,1,3,6/26/2007,5-10 Miles,54,1
18024,276,AW00018024,S,F,30000,3,3,1,2,10/3/2007,0-1 Miles,35,0
27742,543,AW00027742,S,M,40000,0,0,1,2,5/6/2008,5-10 Miles,36,0
19446,179,AW00019446,M,F,40000,0,0,1,0,4/19/2007,0-1 Miles,47,1
14117,648,AW00014117,S,F,80000,0,0,0,1,11/27/2006,1-2 Miles,46,1
25956,539,AW00025956,M,M,50000,0,0,1,2,1/28/2008,5-10 Miles,40,0
12603,265,AW00012603,S,M,30000,3,0,1,0,10/8/2007,0-1 Miles,55,0
25566,9,AW00025566,M,F,20000,0,0,1,0,11/17/2005,0-1 Miles,37,1
14511,618,AW00014511,M,F,100000,2,0,1,2,10/7/2007,0-1 Miles,46,0
28908,276,AW00028908,S,F,170000,0,5,0,4,8/5/2007,10+ Miles,64,0
21754,548,AW00021754,M,F,70000,5,0,0,2,3/19/2008,1-2 Miles,72,0
27567,638,AW00027567,M,F,60000,4,3,0,0,5/13/2008,0-1 Miles,55,0
26411,232,AW00026411,S,M,110000,4,5,1,2,9/2/2007,10+ Miles,64,0
21136,270,AW00021136,M,F,20000,0,0,0,2,12/11/2007,0-1 Miles,35,0
21658,68,AW00021658,M,F,60000,3,2,1,0,6/6/2007,2-5 Miles,51,1
18563,352,AW00018563,M,M,60000,1,0,1,0,5/28/2008,0-1 Miles,46,1
15387,307,AW00015387,M,M,110000,1,3,1,4,5/28/2008,5-10 Miles,54,0
29113,33,AW00029113,S,F,80000,2,0,0,2,10/26/2007,1-2 Miles,59,1
23263,612,AW00023263,S,M,30000,2,0,0,2,2/16/2008,0-1 Miles,59,0
20079,536,AW00020079,M,F,20000,2,0,0,2,5/22/2008,0-1 Miles,62,0
23659,33,AW00023659,S,M,110000,0,5,1,4,3/31/2007,10+ Miles,43,1
11192,637,AW00011192,M,M,60000,4,0,1,2,12/25/2007,2-5 Miles,69,0
11850,347,AW00011850,S,F,50000,4,2,1,2,10/10/2007,2-5 Miles,51,0
13628,33,AW00013628,M,F,110000,0,5,1,3,10/3/2007,10+ Miles,41,0
23392,300,AW00023392,S,F,60000,0,0,1,1,3/1/2008,2-5 Miles,48,1
11820,69,AW00011820,M,F,60000,0,0,1,0,8/13/2007,0-1 Miles,49,0
26255,543,AW00026255,S,M,20000,3,0,0,2,4/7/2008,0-1 Miles,59,0
23210,311,AW00023210,M,M,70000,4,2,1,2,4/24/2008,2-5 Miles,51,1
15575,23,AW00015575,M,M,60000,2,2,1,1,5/2/2007,2-5 Miles,47,1
17108,213,AW00017108,S,F,20000,0,0,0,2,3/7/2008,0-1 Miles,44,0
29455,39,AW00029455,M,F,10000,0,0,1,1,3/30/2008,2-5 Miles,37,1
27506,302,AW00027506,M,F,40000,0,0,1,2,1/16/2008,5-10 Miles,40,0
23634,177,AW00023634,M,M,130000,4,5,0,4,2/14/2008,10+ Miles,66,0
15644,4,AW00015644,S,F,10000,1,1,0,0,5/15/2007,1-2 Miles,36,1
17199,163,AW00017199,M,M,70000,5,1,0,3,3/14/2007,2-5 Miles,69,1
19926,236,AW00019926,M,F,130000,3,4,0,4,10/8/2007,5-10 Miles,61,0
20963,241,AW00020963,M,F,20000,1,0,1,0,9/7/2007,0-1 Miles,53,0
16411,172,AW00016411,S,M,10000,3,2,1,2,12/12/2006,0-1 Miles,51,1
19148,536,AW00019148,S,M,40000,0,0,0,1,6/16/2008,0-1 Miles,51,1
15511,66,AW00015511,M,F,60000,2,0,1,0,10/17/2007,0-1 Miles,46,0
16806,302,AW00016806,M,M,60000,2,1,1,1,6/9/2008,2-5 Miles,65,0
12154,71,AW00012154,S,F,80000,3,2,1,0,9/15/2007,2-5 Miles,59,1
18879,310,AW00018879,M,M,50000,4,0,1,2,5/8/2008,10+ Miles,73,0
27948,150,AW00027948,M,M,120000,2,5,1,2,12/1/2007,10+ Miles,62,1
18700,37,AW00018700,S,M,60000,2,2,0,1,12/9/2005,0-1 Miles,46,1
22642,269,AW00022642,S,M,20000,1,1,0,1,8/18/2007,1-2 Miles,48,1
14606,69,AW00014606,S,F,80000,4,4,0,2,12/21/2007,0-1 Miles,50,1
18201,13,AW00018201,M,F,100000,0,5,1,2,11/14/2005,10+ Miles,41,1
19076,189,AW00019076,M,F,90000,4,1,1,3,8/24/2006,5-10 Miles,67,1
20231,32,AW00020231,S,M,70000,0,0,0,1,11/24/2007,5-10 Miles,50,0
13031,335,AW00013031,S,M,60000,0,0,0,2,9/26/2007,1-2 Miles,38,0
16935,258,AW00016935,S,M,20000,1,0,1,0,1/10/2008,0-1 Miles,53,0
18721,7,AW00018721,S,M,60000,3,2,0,2,1/15/2006,0-1 Miles,52,1
12440,301,AW00012440,M,M,40000,1,0,1,1,6/1/2006,0-1 Miles,58,1
26814,644,AW00026814,M,M,60000,0,0,1,0,1/14/2007,2-5 Miles,50,1
24077,159,AW00024077,M,M,20000,2,2,1,1,3/15/2008,0-1 Miles,50,1
24765,637,AW00024765,S,F,40000,1,0,1,0,4/8/2008,1-2 Miles,42,0
13505,236,AW00013505,M,F,10000,2,0,1,0,12/9/2007,0-1 Miles,59,0
24889,4,AW00024889,M,F,70000,0,0,1,2,9/30/2006,10+ Miles,39,1
26746,20,AW00026746,S,F,60000,1,0,0,1,2/8/2007,0-1 Miles,54,1
15492,623,AW00015492,S,F,70000,2,2,1,1,1/7/2007,2-5 Miles,46,1
22294,325,AW00022294,S,F,70000,0,0,0,1,12/24/2007,2-5 Miles,46,1
22471,205,AW00022471,S,M,30000,1,1,1,0,1/24/2008,1-2 Miles,48,1
15631,263,AW00015631,S,M,20000,0,0,1,2,4/26/2006,1-2 Miles,43,1
13569,127,AW00013569,S,M,10000,2,2,1,1,12/2/2007,0-1 Miles,47,0
11222,369,AW00011222,M,F,80000,3,1,1,1,5/4/2008,1-2 Miles,65,0
20852,230,AW00020852,M,F,30000,0,0,1,0,11/26/2006,0-1 Miles,45,1
21426,310,AW00021426,M,M,60000,2,0,0,2,4/19/2008,1-2 Miles,58,1
11282,612,AW00011282,M,M,90000,5,4,1,4,3/3/2006,1-2 Miles,53,1
17994,139,AW00017994,S,M,20000,2,2,1,2,8/20/2007,0-1 Miles,51,0
21331,54,AW00021331,S,M,60000,2,0,1,2,2/4/2007,5-10 Miles,61,1
25679,222,AW00025679,S,F,30000,0,0,0,1,3/9/2008,2-5 Miles,40,0
16690,11,AW00016690,M,F,110000,0,0,1,1,3/15/2008,10+ Miles,48,0
22830,147,AW00022830,M,M,120000,4,5,1,3,6/29/2008,10+ Miles,65,0
16499,626,AW00016499,S,F,30000,0,0,1,2,6/25/2008,5-10 Miles,39,0
14683,28,AW00014683,M,F,60000,3,3,1,2,9/2/2007,5-10 Miles,50,0
28141,69,AW00028141,M,M,50000,0,0,1,2,8/26/2007,5-10 Miles,41,0
19361,243,AW00019361,M,F,40000,1,0,1,0,12/3/2006,0-1 Miles,51,1
19305,231,AW00019305,S,F,10000,2,2,1,1,10/20/2006,0-1 Miles,47,1
13613,16,AW00013613,M,M,60000,0,0,1,3,8/17/2007,10+ Miles,39,0
23382,385,AW00023382,M,M,60000,1,0,1,1,3/1/2008,0-1 Miles,54,1
21489,49,AW00021489,M,M,40000,2,1,0,2,3/11/2008,2-5 Miles,65,0
19430,268,AW00019430,M,F,20000,2,0,1,1,5/25/2008,2-5 Miles,95,0
25540,211,AW00025540,M,M,30000,4,0,1,0,12/15/2007,0-1 Miles,53,1
19698,359,AW00019698,M,F,130000,1,3,1,0,12/20/2007,0-1 Miles,53,1
17790,275,AW00017790,S,M,30000,1,1,0,1,2/17/2007,0-1 Miles,48,1
22564,264,AW00022564,M,F,20000,1,0,1,0,4/4/2008,0-1 Miles,58,0
16120,314,AW00016120,M,M,40000,4,3,1,3,5/2/2008,10+ Miles,54,0
16108,614,AW00016108,S,M,60000,4,2,0,2,4/21/2008,0-1 Miles,51,1
17198,147,AW00017198,S,F,90000,5,0,0,2,3/28/2007,2-5 Miles,70,1
19168,536,AW00019168,S,M,70000,0,0,0,1,8/7/2007,2-5 Miles,51,0
27606,545,AW00027606,S,F,70000,2,1,0,0,7/4/2005,0-1 Miles,58,1
15320,634,AW00015320,M,M,70000,4,1,1,1,9/19/2006,10+ Miles,68,1
14681,24,AW00014681,S,F,70000,0,0,0,1,3/2/2007,0-1 Miles,46,1
16239,339,AW00016239,M,M,40000,1,0,1,1,7/8/2008,0-1 Miles,57,0
20257,40,AW00020257,S,M,70000,0,0,0,1,7/27/2008,5-10 Miles,51,0
13457,552,AW00013457,M,M,60000,2,0,0,2,2/6/2008,5-10 Miles,60,0
14701,180,AW00014701,S,M,20000,0,0,0,2,9/15/2006,1-2 Miles,43,1
23565,345,AW00023565,S,F,40000,0,0,0,2,6/29/2008,0-1 Miles,38,0
26937,244,AW00026937,S,F,20000,2,0,0,1,12/31/2007,2-5 Miles,55,1
28965,547,AW00028965,M,F,40000,4,0,1,2,5/8/2008,5-10 Miles,66,0
12747,147,AW00012747,S,F,20000,0,0,0,2,5/31/2007,1-2 Miles,43,1
22575,35,AW00022575,S,M,20000,0,0,0,0,11/2/2006,0-1 Miles,35,1
16749,369,AW00016749,S,M,30000,0,0,1,1,6/7/2008,5-10 Miles,41,0
20394,631,AW00020394,M,F,50000,4,0,1,2,1/4/2008,1-2 Miles,74,1
17864,632,AW00017864,M,F,60000,1,0,1,1,3/10/2008,2-5 Miles,55,1
16213,63,AW00016213,S,F,60000,0,0,1,0,1/6/2008,0-1 Miles,49,0
23598,237,AW00023598,S,F,150000,2,3,0,4,3/13/2008,5-10 Miles,57,0
19187,230,AW00019187,S,M,20000,0,0,1,2,4/17/2008,1-2 Miles,44,0
20376,311,AW00020376,S,F,70000,3,0,1,2,10/28/2007,5-10 Miles,61,1
23803,62,AW00023803,M,M,20000,2,1,0,2,12/7/2007,0-1 Miles,58,0
21350,307,AW00021350,M,F,70000,5,0,1,2,8/27/2007,10+ Miles,75,0
22251,41,AW00022251,M,F,60000,1,0,1,0,12/19/2005,0-1 Miles,44,1
13678,240,AW00013678,M,M,40000,1,1,1,0,8/26/2005,0-1 Miles,41,1
14213,9,AW00014213,M,F,80000,0,0,1,3,11/7/2007,10+ Miles,39,0
21912,186,AW00021912,S,F,20000,0,0,1,2,11/13/2007,1-2 Miles,35,1
26464,631,AW00026464,S,F,40000,4,0,0,2,4/30/2008,1-2 Miles,73,0
15358,348,AW00015358,S,F,90000,3,0,1,1,6/9/2008,5-10 Miles,83,0
12656,209,AW00012656,M,M,90000,4,1,1,3,11/18/2007,10+ Miles,66,0
17954,208,AW00017954,S,F,20000,0,0,0,1,11/21/2007,0-1 Miles,45,0
17282,33,AW00017282,M,F,80000,4,4,1,1,3/12/2008,0-1 Miles,45,0
14183,260,AW00014183,S,F,130000,0,5,0,3,10/11/2005,0-1 Miles,61,1
16025,6,AW00016025,M,M,10000,2,1,1,2,6/6/2007,1-2 Miles,70,1
11193,553,AW00011193,M,M,60000,4,0,1,2,8/29/2007,2-5 Miles,70,0
13714,545,AW00013714,M,F,20000,2,0,0,2,11/12/2006,1-2 Miles,62,1
25065,637,AW00025065,M,M,70000,2,0,1,2,10/1/2007,5-10 Miles,57,0
13675,256,AW00013675,S,M,20000,0,0,0,2,12/18/2007,0-1 Miles,35,0
13380,298,AW00013380,M,F,60000,2,1,0,0,8/4/2006,2-5 Miles,65,1
24073,241,AW00024073,M,F,10000,5,3,1,2,3/20/2008,0-1 Miles,50,0
26534,348,AW00026534,S,M,90000,4,4,1,1,11/7/2006,1-2 Miles,47,1
24564,128,AW00024564,S,M,110000,3,5,0,0,4/4/2008,10+ Miles,62,0
23025,644,AW00023025,M,M,100000,1,2,1,4,2/29/2008,1-2 Miles,53,0
19537,545,AW00019537,M,F,60000,1,0,1,1,9/21/2007,2-5 Miles,54,1
18249,30,AW00018249,M,F,120000,1,0,1,1,11/19/2005,5-10 Miles,45,1
17400,54,AW00017400,M,F,70000,3,2,1,0,3/14/2008,5-10 Miles,59,1
25055,33,AW00025055,M,M,100000,1,1,0,1,3/23/2008,10+ Miles,57,0
14193,129,AW00014193,S,F,100000,3,4,1,4,11/24/2007,10+ Miles,65,0
29318,14,AW00029318,M,M,100000,4,0,1,2,11/10/2007,1-2 Miles,56,1
11024,311,AW00011024,M,M,60000,0,0,1,2,12/29/2007,5-10 Miles,36,0
15023,641,AW00015023,M,M,70000,0,0,1,2,6/17/2006,5-10 Miles,36,1
28448,238,AW00028448,M,F,10000,0,0,1,2,4/5/2008,1-2 Miles,42,0
25805,265,AW00025805,M,F,170000,5,5,0,4,5/28/2008,10+ Miles,66,1
14556,221,AW00014556,M,M,10000,3,0,1,1,3/29/2008,2-5 Miles,72,0
14114,312,AW00014114,M,F,70000,0,0,0,2,7/31/2008,0-1 Miles,43,0
16039,143,AW00016039,M,M,10000,1,0,1,0,8/22/2007,0-1 Miles,54,0
27979,10,AW00027979,M,M,80000,0,0,1,4,2/3/2008,10+ Miles,43,0
24434,635,AW00024434,M,M,70000,3,1,1,1,7/12/2007,1-2 Miles,61,1
25787,190,AW00025787,M,M,100000,3,4,1,3,1/9/2008,10+ Miles,61,0
18644,49,AW00018644,S,F,60000,0,0,0,0,8/18/2007,0-1 Miles,49,0
14163,153,AW00014163,M,F,40000,0,0,1,0,2/19/2006,0-1 Miles,45,1
13232,543,AW00013232,S,F,60000,2,1,1,1,3/10/2008,10+ Miles,66,0
28098,39,AW00028098,M,M,30000,2,0,0,2,5/14/2008,1-2 Miles,68,1
23729,347,AW00023729,M,M,70000,4,2,1,1,8/7/2007,1-2 Miles,65,0
23635,258,AW00023635,M,M,160000,4,5,1,4,8/8/2007,0-1 Miles,66,1
23470,331,AW00023470,S,M,130000,2,2,0,3,11/22/2007,1-2 Miles,50,0
16367,536,AW00016367,S,F,80000,5,0,1,0,4/30/2008,1-2 Miles,60,0
21538,220,AW00021538,M,F,80000,5,2,1,2,6/22/2008,5-10 Miles,65,1
26763,4,AW00026763,M,M,60000,1,0,1,1,3/12/2007,5-10 Miles,54,1
12847,241,AW00012847,M,M,40000,1,0,1,0,12/28/2007,0-1 Miles,51,0
